Folder	Image_Path	CLIP_Score
Turn_0	FOO_INTER_TOM0_CHI0_039_046_c1dd38_positive_2.png	0.2468
Turn_0	FUN_INTRA_MAH1_MAH2_009_007_df4d05_positive_0.png	0.2866
Turn_0	FOO_INTER_PAS0_CAN0_130_042_f3d218_negative_1.png	0.2412
Turn_0	FUN_INTER_CHS0_PKC0_021_047_7a8fb6_negative_1.png	0.2130
Turn_0	FOO_INTRA_LIM1_LIM2_027_061_4fad80_negative_1.png	0.2740
Turn_0	OTR_INTER_NUT0_PEG0_015_016_2984c2_negative_0.png	0.2868
Turn_0	HOU_INTER_ULT0_BBT0_067_058_62da44_negative_0.png	0.2540
Turn_0	OFF_INTRA_PEN1_PEN2_025_025_d6e6a9_negative_1.png	0.2735
Turn_0	FOO_INTER_GAR0_PNT1_113_152_53141a_positive_1.png	0.2345
Turn_0	OTR_INTRA_SCR1_SCR2_020_015_59e049_negative_2.png	0.2525
Turn_0	FUN_INTER_CHK0_PLC0_043_069_85e576_negative_2.png	0.3242
Turn_0	FOO_INTER_ONI0_GAR0_149_122_ec576e_negative_0.png	0.2258
Turn_0	FOO_INTER_CAN0_PNT1_079_152_6abb20_negative_2.png	0.2213
Turn_0	FUN_INTRA_PUZ1_PUZ2_031_061_3258e7_positive_0.png	0.2418
Turn_0	OFF_INTER_LPP0_WWO0_049_033_77f356_negative_1.png	0.2130
Turn_0	OFF_INTRA_RUB1_RUB2_205_181_279a25_negative_1.png	0.2576
Turn_0	FOO_INTER_PAS0_CAN0_199_092_5c9f30_positive_2.png	0.2758
Turn_0	FOO_INTER_CFC0_BEA1_045_137_14bf9c_positive_1.png	0.2267
Turn_0	OFF_INTER_PPC0_PEN0_062_024_f60bc7_positive_1.png	0.2446
Turn_0	OTR_INTRA_NUT1_NUT2_035_060_78bbc3_positive_2.png	0.3086
Turn_0	FOO_INTRA_CHI1_CHI2_080_038_e0f530_positive_1.png	0.2182
Turn_0	FUN_INTRA_PKC1_PKC2_022_035_bcafbd_negative_1.png	0.2454
Turn_0	OTR_INTRA_SCR1_SCR2_038_042_c68d59_negative_1.png	0.2707
Turn_0	OTR_INTER_BOL0_NUT0_028_019_2e1fe3_negative_2.png	0.2500
Turn_0	FOO_INTER_GAR0_PNT1_140_186_ee8086_positive_0.png	0.2275
Turn_0	FOO_INTRA_TOM1_TOM2_019_058_ff8286_positive_2.png	0.3095
Turn_0	FOO_INTRA_CHI1_CHI2_042_023_98b7ce_negative_0.png	0.2535
Turn_0	OTR_INTER_IKE0_PEG0_025_035_f7533c_positive_0.png	0.2549
Turn_0	OFF_INTER_PEN0_PNC0_075_029_dce400_negative_1.png	0.2916
Turn_0	OTR_INTER_SCR0_NAI0_041_227_7a3a23_negative_2.png	0.2665
Turn_0	OFF_INTRA_PEN1_PEN2_015_013_bfd497_positive_1.png	0.2762
Turn_0	OTR_INTRA_IKE1_IKE2_080_090_2b91c4_negative_0.png	0.2410
Turn_0	OFF_INTER_PPC0_RHS0_082_119_5cdd93_positive_0.png	0.2022
Turn_0	OTR_INTRA_STO1_STO2_012_012_df90b7_negative_2.png	0.1906
Turn_0	FUN_INTER_MAR0_DIC0_092_092_568d97_positive_0.png	0.2201
Turn_0	FOO_INTRA_PAS1_PAS2_146_151_cd766c_positive_0.png	0.2672
Turn_0	FOO_INTRA_CHI1_CHI2_062_031_7496a2_positive_0.png	0.2473
Turn_0	FUN_INTRA_MAR1_MAR2_048_048_6711d8_negative_1.png	0.2061
Turn_0	OFF_INTRA_PPC1_PPC2_437_563_8f4bc1_negative_1.png	0.2061
Turn_0	FOO_INTER_PAS0_CAN0_199_092_4e7c45_positive_1.png	0.2494
Turn_0	HOU_INTER_ULT0_BBT0_093_090_b55128_negative_1.png	0.2339
Turn_0	FOO_INTRA_PNT1_PNT2_132_111_e51efc_negative_1.png	0.3037
Turn_0	FOO_INTRA_LIM1_LIM2_031_075_2a3866_negative_2.png	0.2693
Turn_0	FOO_INTRA_SED1_SED2_336_320_dd8341_negative_2.png	0.2396
Turn_0	OFF_INTER_LPP0_WWO0_058_037_255e04_positive_2.png	0.2130
Turn_0	HOU_INTER_PIL0_TPK0_237_229_e6e0b6_positive_1.png	0.2454
Turn_0	FUN_INTRA_MAH1_MAH2_022_021_278ad7_negative_1.png	0.2478
Turn_0	HOU_INTER_BBT0_HCP0_093_074_9af897_negative_2.png	0.2125
Turn_0	FOO_INTER_CAN0_PNT1_041_102_e208ec_positive_2.png	0.2191
Turn_0	FOO_INTER_ONI0_GAR0_110_101_6f0c82_negative_1.png	0.2666
Turn_0	FUN_INTRA_PKC1_PKC2_037_089_df22f5_positive_2.png	0.2879
Turn_0	OTR_INTER_IKE0_PEG0_016_023_e59bcb_negative_0.png	0.2824
Turn_0	FOO_INTRA_PNT1_PNT2_408_361_00c798_positive_0.png	0.2050
Turn_0	HOU_INTER_PIL0_TPK0_110_091_ee6944_negative_0.png	0.2279
Turn_0	FUN_INTRA_CHS1_CHS2_070_060_391060_negative_2.png	0.2698
Turn_0	FOO_INTRA_BEA1_BEA2_231_230_5f4fd4_negative_2.png	0.2406
Turn_0	FUN_INTRA_CHS1_CHS2_065_050_a409b4_negative_0.png	0.3120
Turn_0	OFF_INTER_PPN0_HST0_030_030_0a4e66_negative_2.png	0.2338
Turn_0	HOU_INTRA_HCP1_HCP2_025_018_4b7171_negative_1.png	0.2829
Turn_0	FOO_INTRA_CHI1_CHI2_042_023_98b7ce_negative_2.png	0.2385
Turn_0	FUN_INTER_CHS0_PKC0_086_136_c1dec4_negative_2.png	0.2532
Turn_0	OTR_INTER_SCR0_NAI0_033_171_00d80f_positive_2.png	0.2926
Turn_0	OFF_INTRA_RHS1_RHS2_206_163_56cf1a_negative_1.png	0.2028
Turn_0	OFF_INTER_CRS0_RUB0_269_169_228eec_positive_2.png	0.2309
Turn_0	FOO_INTER_PAS0_CAN0_167_063_23a858_positive_1.png	0.2465
Turn_0	FUN_INTER_MAH0_PKC0_065_090_49d61a_negative_0.png	0.2769
Turn_0	OFF_INTER_LPP0_WWO0_015_013_ea9fc2_negative_2.png	0.2098
Turn_0	OFF_INTRA_STN1_STN2_043_041_a41476_positive_1.png	0.2457
Turn_0	OTR_INTER_IKE0_PEG0_055_056_4fbef3_negative_0.png	0.2694
Turn_0	OTR_INTRA_BOL1_BOL2_040_065_5b53aa_negative_2.png	0.2310
Turn_0	FOO_INTRA_PAS1_PAS2_108_126_5bcffd_positive_2.png	0.2562
Turn_0	OFF_INTER_LPP0_WWO0_027_018_ee3959_negative_2.png	0.2325
Turn_0	FOO_INTRA_PAS1_PAS2_108_126_5bcffd_positive_0.png	0.2490
Turn_0	FOO_INTRA_PEP1_PEP2_132_115_dfc0f9_negative_1.png	0.2320
Turn_0	OTR_INTER_IKE0_BOL0_048_030_a5ab70_negative_0.png	0.2998
Turn_0	OTR_INTER_BUT0_WAS0_033_082_0069b6_positive_2.png	0.2658
Turn_0	FOO_INTER_BEA2_PEP1_076_067_708514_positive_2.png	0.2427
Turn_0	OFF_INTER_PEN0_PNC0_075_029_cd82c8_negative_1.png	0.2690
Turn_0	OTR_INTRA_IKE1_IKE2_110_115_650961_negative_1.png	0.2809
Turn_0	FOO_INTER_PAS0_CAN0_286_144_70c532_positive_0.png	0.2615
Turn_0	OTR_INTER_IKE0_BOL0_064_048_83b37f_positive_2.png	0.2557
Turn_0	FUN_INTER_PUZ0_CHS0_045_050_fecb0e_negative_0.png	0.2649
Turn_0	FOO_INTER_CFC0_BEA1_068_173_a61a4b_negative_0.png	0.2274
Turn_0	OTR_INTER_BOL0_NUT0_019_011_27307a_positive_2.png	0.2616
Turn_0	OTR_INTRA_BOL1_BOL2_035_060_aebb49_positive_0.png	0.2393
Turn_0	OFF_INTER_PEN0_PNC0_043_014_38979d_negative_2.png	0.2887
Turn_0	FUN_INTER_MAH0_PKC0_053_076_58a976_positive_1.png	0.2892
Turn_0	HOU_INTER_BAT0_HCP0_073_075_b0b9ae_negative_1.png	0.2248
Turn_0	FUN_INTER_MAR0_DIC0_030_033_fd7670_negative_1.png	0.2266
Turn_0	FOO_INTER_SED2_CFC1_108_037_3953b6_positive_1.png	0.2365
Turn_0	FOO_INTRA_TOM1_TOM2_012_039_376227_positive_1.png	0.2920
Turn_0	OTR_INTER_IKE0_BOL0_064_048_83b37f_negative_1.png	0.2593
Turn_0	HOU_INTER_BBT0_HCP0_060_044_b904d6_negative_0.png	0.2254
Turn_0	OTR_INTER_BUT0_WAS0_033_082_0a901e_positive_2.png	0.2421
Turn_0	HOU_INTER_ULT0_BBT0_082_076_416084_negative_2.png	0.2448
Turn_0	FUN_INTER_CHS0_CHK0_060_043_86bb9e_negative_2.png	0.2547
Turn_0	FUN_INTER_PUZ0_CHS0_077_089_c36f88_positive_0.png	0.2606
Turn_0	FUN_INTER_CHS0_PKC0_052_096_afd97c_positive_1.png	0.2333
Turn_0	OFF_INTER_PPN0_HST0_040_045_a3cb94_positive_1.png	0.2221
Turn_0	FOO_INTER_CAN0_PNT1_079_152_6abb20_positive_1.png	0.2703
Turn_0	FOO_INTER_PAS0_CAN0_167_063_138744_negative_1.png	0.2239
Turn_0	HOU_INTER_BOT0_COI0_094_048_684ef6_negative_1.png	0.2463
Turn_0	FUN_INTER_PUZ0_CHK0_092_065_65853b_positive_1.png	0.2618
Turn_0	OTR_INTRA_NUT1_NUT2_045_070_50d436_negative_1.png	0.2448
Turn_0	OTR_INTER_WAS0_BOL0_089_038_aaa32b_positive_2.png	0.2530
Turn_0	FOO_INTER_BEA2_PEP1_101_089_b3e939_positive_2.png	0.2135
Turn_0	FOO_INTRA_PEP1_PEP2_132_115_dfc0f9_negative_0.png	0.2275
Turn_0	FOO_INTER_PAS0_CAN0_286_144_70c532_positive_2.png	0.2664
Turn_0	HOU_INTRA_BBT1_BBT2_024_025_60f5b3_positive_2.png	0.2646
Turn_0	OFF_INTRA_PPC1_PPC2_314_302_ae7659_negative_0.png	0.2185
Turn_0	FOO_INTER_ONI0_GAR0_182_140_aa8e2d_negative_0.png	0.2648
Turn_0	OFF_INTER_RUB0_PPC0_135_055_178cb3_negative_0.png	0.2441
Turn_0	OFF_INTRA_PEN1_PEN2_038_037_9d80e0_positive_1.png	0.2795
Turn_0	OTR_INTER_IKE0_PEG0_055_056_4fbef3_positive_1.png	0.2669
Turn_0	OTR_INTRA_NUT1_NUT2_035_060_afcd13_positive_1.png	0.2882
Turn_0	FOO_INTRA_TOM1_TOM2_005_018_600f27_positive_2.png	0.2730
Turn_0	FOO_INTER_SED2_CFC1_108_037_3953b6_negative_2.png	0.1926
Turn_0	FUN_INTRA_LEG1_LEG2_045_045_97ba3f_negative_0.png	0.2169
Turn_0	OTR_INTER_IKE0_PEG0_031_041_8d1c9d_negative_1.png	0.2578
Turn_0	FUN_INTER_PUZ0_PKC0_079_031_fdbdf6_positive_1.png	0.2408
Turn_0	FOO_INTER_GAR0_PNT1_041_064_2e8cca_positive_0.png	0.2346
Turn_0	FOO_INTER_LIM0_CHI0_047_053_d1f8a4_positive_1.png	0.2654
Turn_0	FOO_INTRA_PEP1_PEP2_157_146_d4e46d_positive_0.png	0.2038
Turn_0	OTR_INTRA_WAS1_WAS2_095_090_21e4e6_positive_0.png	0.2083
Turn_0	FUN_INTRA_DIC1_DIC2_015_009_0400c7_positive_2.png	0.2459
Turn_0	OTR_INTRA_PEG1_PEG2_155_145_604097_positive_0.png	0.2576
Turn_0	FUN_INTRA_CHK1_CHK2_060_060_20611f_negative_2.png	0.2262
Turn_0	FOO_INTER_TOM0_CHI0_095_136_b8a892_positive_2.png	0.2914
Turn_0	OFF_INTER_STN0_CRS0_031_020_0b8b0c_negative_2.png	0.2646
Turn_0	OTR_INTRA_IKE1_IKE2_110_115_1cee4d_positive_1.png	0.2600
Turn_0	OTR_INTER_IKE0_PEG0_055_056_8c6bc0_positive_1.png	0.2615
Turn_0	FUN_INTER_MAR0_DIC0_048_047_4870c5_positive_1.png	0.2352
Turn_0	OFF_INTER_LPP0_WWO0_058_037_527322_positive_1.png	0.2091
Turn_0	HOU_INTRA_BOT1_BOT2_100_060_1b9108_negative_0.png	0.2279
Turn_0	OTR_INTRA_IKE1_IKE2_080_090_2b91c4_positive_1.png	0.2904
Turn_0	FOO_INTRA_PAS1_PAS2_082_087_6c6d6c_negative_2.png	0.2701
Turn_0	FOO_INTER_GAR0_PNT1_113_152_3b8a82_positive_2.png	0.2126
Turn_0	HOU_INTRA_BAT1_BAT2_020_017_74542d_positive_0.png	0.2504
Turn_0	FUN_INTER_CHS0_CHK0_028_015_ea86d4_positive_0.png	0.2250
Turn_0	OFF_INTRA_CRS1_CRS2_013_018_9a16d4_negative_0.png	0.3049
Turn_0	OFF_INTER_PPC0_PEN0_037_014_ed83ab_negative_2.png	0.3132
Turn_0	OTR_INTRA_NUT1_NUT2_040_065_c72fc2_positive_2.png	0.2438
Turn_0	OTR_INTRA_WAS1_WAS2_090_085_a50a93_negative_0.png	0.2610
Turn_0	OFF_INTER_CRS0_RUB0_135_055_3a64e8_negative_2.png	0.2457
Turn_0	OFF_INTER_PPC0_PEN0_037_014_ed83ab_positive_1.png	0.2110
Turn_0	OTR_INTER_SCR0_NAI0_047_272_00bd16_positive_2.png	0.2791
Turn_0	FOO_INTRA_PAS1_PAS2_082_087_6c6d6c_positive_2.png	0.2390
Turn_0	OFF_INTRA_SFP1_SFP2_037_039_5dbd46_negative_2.png	0.2669
Turn_0	FUN_INTRA_DIC1_DIC2_047_047_a73cbd_positive_0.png	0.2520
Turn_0	FOO_INTER_CFC0_BEA1_121_252_023a94_positive_2.png	0.2067
Turn_0	OFF_INTER_STN0_CRS0_031_020_0b8b0c_positive_1.png	0.2497
Turn_0	OTR_INTRA_SCR1_SCR2_020_015_59e049_positive_2.png	0.2538
Turn_0	FOO_INTER_ONI0_GAR0_182_140_aa8e2d_positive_0.png	0.2459
Turn_0	HOU_INTER_CTB2_TPK1_079_092_215ca9_negative_0.png	0.2433
Turn_0	OTR_INTRA_WAS1_WAS2_100_100_627895_negative_0.png	0.2638
Turn_0	FOO_INTER_LIM0_CHI0_047_053_6de43f_negative_2.png	0.2777
Turn_0	FOO_INTRA_SED1_SED2_476_453_bbc53d_positive_2.png	0.2252
Turn_0	OTR_INTER_SCR0_NAI0_047_272_00bd16_negative_2.png	0.2937
Turn_0	OFF_INTRA_SFP1_SFP2_030_035_9107dd_negative_1.png	0.2570
Turn_0	HOU_INTER_BAT0_HCP0_061_064_49c629_negative_1.png	0.2094
Turn_0	HOU_INTRA_BBT1_BBT2_040_041_d9ba63_positive_0.png	0.2966
Turn_0	OFF_INTER_PPN0_HST0_062_076_78098c_negative_1.png	0.2282
Turn_0	FUN_INTER_MAR0_DIC0_048_047_fb3788_negative_2.png	0.2041
Turn_0	FUN_INTER_MAH0_PKC0_034_040_35ca13_positive_2.png	0.2842
Turn_0	OFF_INTRA_PEN1_PEN2_025_025_d6e6a9_positive_2.png	0.2837
Turn_0	FUN_INTRA_DIC1_DIC2_022_020_ad33f0_negative_1.png	0.2244
Turn_0	OTR_INTER_IKE0_BOL0_064_048_83b37f_negative_0.png	0.2431
Turn_0	FUN_INTER_CHS0_PKC0_086_136_c1dec4_positive_2.png	0.2844
Turn_0	OTR_INTRA_SCR1_SCR2_038_042_486a60_positive_1.png	0.2432
Turn_0	FOO_INTER_PAS0_CAN0_167_063_23a858_negative_0.png	0.2506
Turn_0	OFF_INTER_PEN0_PNC0_075_029_dce400_positive_0.png	0.2991
Turn_0	OTR_INTER_IKE0_BOL0_057_038_1daebc_negative_0.png	0.2707
Turn_0	FOO_INTRA_CHI1_CHI2_062_031_846fbf_positive_2.png	0.2620
Turn_0	FUN_INTER_PUZ0_CHK0_072_055_7d4bc0_negative_1.png	0.2629
Turn_0	OTR_INTER_WAS0_BOL0_098_047_c77bc9_negative_1.png	0.2426
Turn_0	FUN_INTRA_CHS1_CHS2_065_050_de141a_negative_2.png	0.2670
Turn_0	FUN_INTRA_LEG1_LEG2_035_034_121523_positive_0.png	0.2379
Turn_0	HOU_INTRA_COI1_COI2_040_010_49f54e_positive_1.png	0.2540
Turn_0	OFF_INTER_STN0_CRS0_082_044_37599d_positive_1.png	0.2666
Turn_0	FUN_INTER_MAH0_PKC0_053_076_58a976_positive_0.png	0.2989
Turn_0	FOO_INTER_CFC0_BEA1_121_252_023a94_negative_2.png	0.2158
Turn_0	OFF_INTRA_STN1_STN2_043_041_fe613f_positive_1.png	0.2493
Turn_0	OFF_INTER_SFP0_LPP0_094_058_5a8554_positive_1.png	0.2697
Turn_0	OFF_INTER_STN0_CRS0_082_044_37599d_positive_0.png	0.2386
Turn_0	OTR_INTRA_NUT1_NUT2_050_075_edded1_negative_1.png	0.2458
Turn_0	FUN_INTER_MAR0_DIC0_092_092_568d97_negative_1.png	0.2116
Turn_0	OTR_INTRA_BOL1_BOL2_050_075_c74453_positive_0.png	0.3126
Turn_0	OFF_INTER_LPP0_WWO0_058_037_527322_negative_1.png	0.2277
Turn_0	FUN_INTER_MAR0_DIC0_048_047_fb3788_positive_1.png	0.2115
Turn_0	OTR_INTRA_SCR1_SCR2_038_042_486a60_positive_2.png	0.2993
Turn_0	OFF_INTER_SFP0_LPP0_028_021_f1f7bb_positive_2.png	0.2624
Turn_0	FUN_INTER_MAR0_DIC0_030_033_fd7670_positive_0.png	0.2395
Turn_0	HOU_INTRA_BBT1_BBT2_040_041_d9ba63_negative_0.png	0.2953
Turn_0	OTR_INTRA_PEG1_PEG2_165_160_bf14fb_positive_0.png	0.2414
Turn_0	OFF_INTER_CRS0_RUB0_135_055_cb4338_positive_2.png	0.2618
Turn_0	HOU_INTER_BBT0_HCP0_026_025_3558b4_negative_2.png	0.2088
Turn_0	OFF_INTER_PPN0_HST0_040_045_a3cb94_negative_0.png	0.2217
Turn_0	OFF_INTRA_PPC1_PPC2_382_439_6f2cc7_negative_2.png	0.2045
Turn_0	HOU_INTRA_BBT1_BBT2_048_046_7905e3_negative_2.png	0.2415
Turn_0	HOU_INTER_ULT0_BBT0_093_090_7283d9_negative_2.png	0.2410
Turn_0	FUN_INTER_PUZ0_PKC0_100_041_8ae58e_positive_1.png	0.2327
Turn_0	OFF_INTRA_PPN1_PPN2_061_080_122627_positive_1.png	0.2314
Turn_0	FUN_INTER_CHS0_CHK0_074_054_6cf239_negative_2.png	0.2543
Turn_0	FOO_INTRA_TOM1_TOM2_010_028_abd047_positive_2.png	0.3151
Turn_0	OTR_INTER_WAS0_NUT0_042_026_8547d1_positive_1.png	0.2358
Turn_0	OFF_INTER_PPN0_HST0_052_062_e62af7_positive_0.png	0.2301
Turn_0	HOU_INTRA_BAT1_BAT2_027_026_f76f27_positive_1.png	0.2578
Turn_0	HOU_INTER_ULT0_CTB0_058_070_50297a_negative_2.png	0.2305
Turn_0	FUN_INTER_MAR0_DIC0_071_075_df99d9_negative_0.png	0.2350
Turn_0	FUN_INTER_PUZ0_PKC0_100_041_8ae58e_positive_0.png	0.2588
Turn_0	OTR_INTRA_NUT1_NUT2_040_065_c72fc2_negative_2.png	0.2591
Turn_0	OTR_INTRA_NUT1_NUT2_035_060_78bbc3_positive_0.png	0.3077
Turn_0	OFF_INTER_LPP0_WWO0_049_033_c03226_negative_2.png	0.2662
Turn_0	OTR_INTER_BOL0_PEG0_048_046_0fe9bb_negative_1.png	0.3007
Turn_0	OFF_INTER_CRS0_RUB0_236_128_7b2c5a_negative_1.png	0.2558
Turn_0	FUN_INTRA_DIC1_DIC2_022_020_ad33f0_positive_0.png	0.2295
Turn_0	OTR_INTRA_IKE1_IKE2_110_115_650961_positive_2.png	0.2582
Turn_0	OTR_INTRA_IKE1_IKE2_080_090_fc92ba_negative_1.png	0.3179
Turn_0	FOO_INTRA_CHI1_CHI2_031_011_f0bb22_positive_2.png	0.2510
Turn_0	OTR_INTER_IKE0_BOL0_034_021_aae67e_positive_0.png	0.2587
Turn_0	OFF_INTRA_CRS1_CRS2_055_058_bb1486_negative_2.png	0.2890
Turn_0	FUN_INTER_CHS0_CHK0_074_054_6cf239_negative_1.png	0.2413
Turn_0	OFF_INTER_LPP0_WWO0_015_013_e7cd9b_negative_0.png	0.2120
Turn_0	OTR_INTER_SCR0_NAI0_025_140_83119a_negative_1.png	0.2221
Turn_0	OFF_INTER_CRS0_RUB0_305_216_dd4d33_positive_2.png	0.2664
Turn_0	OFF_INTER_ZPT0_WWO0_047_008_4c16f5_negative_1.png	0.2271
Turn_0	HOU_INTER_BAT0_HCP0_061_064_49c629_negative_2.png	0.2250
Turn_0	OFF_INTRA_RHS1_RHS2_072_092_2b3171_negative_0.png	0.1962
Turn_0	OTR_INTER_WAS0_BOL0_098_047_c77bc9_positive_0.png	0.2620
Turn_0	FOO_INTRA_LIM1_LIM2_027_061_62cd54_negative_1.png	0.2679
Turn_0	HOU_INTER_ULT0_CTB0_087_111_3b4840_negative_1.png	0.2501
Turn_0	FUN_INTRA_PUZ1_PUZ2_031_061_3258e7_negative_0.png	0.2440
Turn_0	OFF_INTRA_STN1_STN2_043_041_fe613f_negative_1.png	0.2824
Turn_0	HOU_INTER_BBT0_HCP0_060_044_b904d6_positive_1.png	0.2313
Turn_0	OFF_INTRA_PPN1_PPN2_061_080_e5b6db_negative_1.png	0.2092
Turn_0	OTR_INTER_NUT0_PEG0_015_016_2984c2_negative_2.png	0.2615
Turn_0	HOU_INTRA_BOT1_BOT2_080_050_86b9fa_negative_2.png	0.2286
Turn_0	FOO_INTER_BEA2_PEP1_126_122_a42c0a_positive_0.png	0.2294
Turn_0	OFF_INTRA_PEN1_PEN2_038_037_9d80e0_negative_1.png	0.2625
Turn_0	HOU_INTRA_COI1_COI2_070_025_5d7214_positive_2.png	0.2587
Turn_0	FUN_INTER_PUZ0_PKC0_079_031_fdbdf6_negative_2.png	0.2879
Turn_0	FOO_INTRA_PAS1_PAS2_185_189_5dfd76_positive_0.png	0.2306
Turn_0	OFF_INTRA_HST1_HST2_066_096_d5994a_positive_2.png	0.2456
Turn_0	OTR_INTRA_SCR1_SCR2_038_042_486a60_positive_0.png	0.2869
Turn_0	FOO_INTER_GAR0_PNT1_113_152_3b8a82_negative_1.png	0.2212
Turn_0	FOO_INTRA_PNT1_PNT2_254_228_858e5a_negative_2.png	0.2308
Turn_0	FOO_INTRA_PNT1_PNT2_183_165_0ba15b_positive_1.png	0.2579
Turn_0	OFF_INTRA_CRS1_CRS2_025_027_1e21a4_negative_2.png	0.2878
Turn_0	FUN_INTER_PUZ0_CHK0_072_055_7d4bc0_negative_2.png	0.2200
Turn_0	FOO_INTER_GAR0_PNT1_068_092_88320e_negative_2.png	0.2157
Turn_0	OTR_INTER_BOL0_NUT0_040_039_c5e24b_negative_0.png	0.2279
Turn_0	OTR_INTER_NUT0_PEG0_049_046_7506b4_negative_0.png	0.2556
Turn_0	FOO_INTRA_LIM1_LIM2_014_036_74f664_positive_1.png	0.2928
Turn_0	FOO_INTER_CAN0_PNT1_060_123_3d01ee_positive_0.png	0.2466
Turn_0	HOU_INTRA_HCP1_HCP2_018_013_2d8fe0_positive_2.png	0.2361
Turn_0	FOO_INTER_LIM0_CHI0_035_038_0db2b3_positive_2.png	0.2825
Turn_0	FOO_INTRA_TOM1_TOM2_012_039_596bfb_positive_1.png	0.2984
Turn_0	OFF_INTER_PPN0_HST0_075_098_7ebe18_negative_2.png	0.2421
Turn_0	FUN_INTER_CHK0_PLC0_065_104_e9bc05_positive_1.png	0.2330
Turn_0	OTR_INTER_BOL0_NUT0_019_011_27307a_negative_2.png	0.2269
Turn_0	OTR_INTER_BOL0_PEG0_018_020_06bc42_positive_2.png	0.2238
Turn_0	OFF_INTER_RUB0_PPC0_135_055_178cb3_negative_1.png	0.2205
Turn_0	OTR_INTER_BOL0_NUT0_028_019_2e1fe3_positive_0.png	0.2511
Turn_0	FOO_INTRA_SED1_SED2_214_190_042c4a_negative_2.png	0.2366
Turn_0	FOO_INTER_CFC0_BEA1_068_173_e3b1fa_negative_0.png	0.2214
Turn_0	OTR_INTER_WAS0_NUT0_027_018_e33c05_negative_0.png	0.2538
Turn_0	FUN_INTER_PUZ0_CHS0_077_089_a31db7_negative_0.png	0.2587
Turn_0	HOU_INTER_BOT0_COI0_094_048_684ef6_positive_0.png	0.2818
Turn_0	HOU_INTRA_CTB1_CTB2_131_106_e0dbde_positive_2.png	0.2530
Turn_0	FUN_INTER_MAH0_PKC0_046_061_5183b3_positive_2.png	0.2239
Turn_0	OFF_INTRA_STN1_STN2_032_028_9d24e9_negative_2.png	0.2820
Turn_0	FUN_INTER_CHS0_CHK0_060_043_9eab74_negative_2.png	0.2390
Turn_0	FOO_INTER_GAR0_PNT1_041_064_2e8cca_positive_1.png	0.2264
Turn_0	OFF_INTER_PPC0_RHS0_047_069_0c03c2_positive_0.png	0.2781
Turn_0	FUN_INTRA_PKC1_PKC2_022_035_bcafbd_positive_0.png	0.2665
Turn_0	OFF_INTER_PPC0_RHS0_068_098_cd50df_negative_1.png	0.2403
Turn_0	FOO_INTRA_PEP1_PEP2_186_183_33c6f5_positive_0.png	0.2082
Turn_0	FUN_INTER_CHK0_PLC0_043_069_ec2d5c_positive_1.png	0.2496
Turn_0	FUN_INTER_PUZ0_PKC0_143_064_48a65e_negative_2.png	0.2664
Turn_0	OFF_INTER_PPC0_PEN0_062_024_f60bc7_negative_1.png	0.2678
Turn_0	HOU_INTER_ULT0_TPK0_050_052_8be06a_negative_0.png	0.2303
Turn_0	FOO_INTRA_CFC1_CFC2_048_046_309766_positive_1.png	0.2310
Turn_0	FUN_INTRA_CHS1_CHS2_065_050_de141a_positive_1.png	0.2705
Turn_0	FOO_INTER_LIM0_CHI0_078_083_90a86e_negative_2.png	0.2788
Turn_0	OFF_INTRA_PEN1_PEN2_031_033_e64053_negative_1.png	0.3031
Turn_0	OTR_INTER_IKE0_BOL0_034_021_aae67e_negative_0.png	0.2653
Turn_0	OTR_INTER_BOL0_NUT0_028_019_2e1fe3_negative_0.png	0.2293
Turn_0	FOO_INTER_BEA2_PEP1_186_182_91b88b_negative_1.png	0.2134
Turn_0	OFF_INTRA_SFP1_SFP2_013_020_4671ec_positive_1.png	0.2506
Turn_0	OTR_INTRA_IKE1_IKE2_080_090_2b91c4_negative_1.png	0.2246
Turn_0	FUN_INTER_DIC0_PLC0_055_085_0b0a55_positive_1.png	0.2156
Turn_0	HOU_INTER_BBT0_HCP0_039_033_90f73f_positive_0.png	0.2289
Turn_0	FUN_INTER_CHS0_PKC0_021_047_7a8fb6_negative_0.png	0.2354
Turn_0	OTR_INTRA_IKE1_IKE2_120_120_7b89f1_negative_1.png	0.2894
Turn_0	HOU_INTER_BAT0_HCP0_051_050_de6364_negative_0.png	0.2241
Turn_0	OFF_INTRA_PEN1_PEN2_015_013_bfd497_positive_0.png	0.2818
Turn_0	OTR_INTRA_IKE1_IKE2_080_090_fc92ba_negative_2.png	0.2622
Turn_0	FOO_INTER_PAS0_CAN0_199_092_5c9f30_negative_1.png	0.2422
Turn_0	OFF_INTER_PEN0_PNC0_052_019_50c0d7_negative_0.png	0.2683
Turn_0	OFF_INTRA_PEN1_PEN2_018_017_f7c86d_negative_0.png	0.2792
Turn_0	OTR_INTER_BUT0_WAS0_033_082_0069b6_negative_2.png	0.2436
Turn_0	HOU_INTER_ULT0_TPK0_028_029_76b6db_negative_2.png	0.2235
Turn_0	OTR_INTRA_STO1_STO2_020_021_aa039a_negative_1.png	0.1931
Turn_0	OTR_INTRA_PEG1_PEG2_160_150_f3861e_positive_2.png	0.2748
Turn_0	HOU_INTRA_BBT1_BBT2_017_017_ec8eed_positive_2.png	0.2393
Turn_0	FOO_INTER_LIM0_CHI0_067_071_3ab782_positive_1.png	0.2937
